C4B0890D-F795-5936-5F56-28B4BC3AA9C8_time (s),C4B0890D-F795-5936-5F56-28B4BC3AA9C8_raw_resistance
27.874,71.1351318359375
27.874,72.01237487792969
27.884,72.30769348144531
27.884,73.20249938964844
27.902,70.84558868408203
27.902,70.84558868408203
27.941,70.55745697021484
27.941,70.55745697021484
27.961,69.70145416259766
27.961,69.98540496826172
27.991,65.60187530517578
27.991,65.86619567871094
28.001,65.60187530517578
28.001,66.13176727294922
28.021,67.20664978027344
28.021,67.20664978027344
28.031,67.20664978027344
28.031,67.47856903076172
28.067,67.47856903076172
28.067,67.47856903076172
28.096,67.20664978027344
28.096,67.47856903076172
28.106,67.75179290771484
28.106,68.02631378173828
28.126,68.02631378173828
28.126,68.30215454101562
28.136,67.75179290771484
28.136,68.30215454101562
28.151,68.30215454101562
28.151,68.02631378173828
28.185,69.13768005371094
28.2,68.57933044433594
28.246,68.57933044433594
28.256,69.13768005371094
28.287,69.70145416259766
28.307,70.2707290649414
28.316,69.70145416259766
28.333,69.70145416259766
28.353,70.2707290649414
28.363,70.2707290649414
28.38,71.71852111816406
28.395,72.60447692871094
28.405,71.71852111816406
28.411,72.60447692871094
28.424,76.6015396118164
28.424,77.56217956542969
28.455,75.34351348876953
28.455,78.86649322509766
28.465,85.45454406738281
28.481,86.18836212158203
28.501,86.18836212158203
28.542,88.82203674316406
28.562,91.1637954711914
28.571,98.69999694824219
28.588,104.19811248779297
28.608,109.10713958740234
28.618,109.10713958740234
28.635,110.12744903564453
28.65,114.88888549804688
28.66,115.4358139038086
28.666,117.66095733642578
28.682,124.10675811767578
28.682,123.5
28.692,126.5776138305664
28.692,133.75564575195312
28.709,163.88157653808594
28.709,159.35621643066406
28.726,184.15866088867188
28.726,180.87203979492188
28.738,200.8402099609375
28.738,204.7329864501953
28.755,317.25
28.755,367.49139404296875
28.77,363.94873046875
28.77,343.9024353027344
28.78,382.2946472167969
28.803,374.7631530761719
28.843,382.2946472167969
28.863,360.4660949707031
28.873,360.4660949707031
28.89,347.1065673828125
28.905,350.3636474609375
28.915,378.4955749511719
28.922,378.4955749511719
28.934,371.09564208984375
28.934,371.09564208984375
28.951,311.8134460449219
28.951,343.9024353027344
28.961,337.64801025390625
28.961,343.9024353027344
28.977,350.3636474609375
28.977,203.421875
28.997,211.5
28.997,188.69117736816406
29.007,185.27536010742188
29.007,166.69332885742188
29.024,162.960693359375
29.024,155.02101135253906
29.044,157.60000610351562
29.044,159.35621643066406
29.054,159.35621643066406
29.054,159.35621643066406
29.071,158.474365234375
29.071,165.74778747558594
29.086,150.86419677734375
29.086,158.474365234375
29.096,140.81640625
29.096,150.05328369140625
29.148,143.04347229003906
29.148,142.29527282714844
29.158,135.81748962402344
29.158,136.51527404785156
29.175,133.75564575195312
29.175,131.73977661132812
29.19,125.95323944091797
29.19,128.4781036376953
29.2,121.11538696289062
29.218,121.70526123046875
29.235,119.3702392578125
29.266,117.66095733642578
29.276,109.61563873291016
29.296,109.61563873291016
29.306,108.60194396972656
29.326,108.60194396972656
29.336,109.10713958740234
29.356,110.12744903564453
29.366,106.12420654296875
29.386,106.61341857910156
29.396,105.15505981445312
29.444,104.19811248779297
29.46,104.19811248779297
29.475,101.85758209228516
29.485,100.94153594970703
29.491,93.17784118652344
29.503,84.72876739501953
29.503,79.86280059814453
29.523,78.53785705566406
29.523,82.25
29.533,85.45454406738281
29.533,84.72876739501953
29.549,74.41666412353516
29.549,74.41666412353516
29.585,72.30769348144531
29.585,72.90274047851562
29.612,72.60447692871094
29.622,72.60447692871094
29.642,75.03299713134766
29.652,74.72405242919922
29.672,72.90274047851562
29.682,72.30769348144531
29.702,71.1351318359375
29.746,69.98540496826172
29.756,70.84558868408203
29.776,71.71852111816406
29.805,70.55745697021484
29.815,70.55745697021484
29.825,70.84558868408203
29.855,71.42610931396484
29.855,69.98540496826172
29.878,70.2707290649414
29.894,69.13768005371094
29.91,67.47856903076172
29.924,66.66666412353516
29.944,65.86619567871094
29.954,66.66666412353516
29.974,66.3985824584961
29.984,66.93601989746094
30.004,66.93601989746094
30.045,67.20664978027344
30.057,67.47856903076172
30.073,67.20664978027344
30.089,67.20664978027344
30.105,67.47856903076172
30.12,68.30215454101562
30.13,68.30215454101562
30.14,69.41888427734375
30.17,69.41888427734375
30.17,69.13768005371094
30.193,68.85783386230469
30.209,68.30215454101562
30.209,68.02631378173828
30.229,69.98540496826172
30.229,69.70145416259766
30.236,71.71852111816406
30.236,70.84558868408203
30.256,70.84558868408203
30.256,71.1351318359375
30.266,71.71852111816406
30.266,71.1351318359375
30.286,76.28461456298828
30.286,76.28461456298828
30.296,75.65560913085938
30.296,75.96930694580078
30.344,82.25
30.344,81.90348815917969
30.36,89.20680236816406
30.36,89.20680236816406
30.373,86.93035888671875
30.373,86.93035888671875
30.389,88.05899047851562
30.389,87.3044662475586
30.409,90.76790618896484
30.409,97.8222885131836
30.419,97.38739013671875
30.419,103.72413635253906
30.439,106.61341857910156
30.439,116.54081726074219
30.449,116.54081726074219
30.449,124.10675811767578
30.469,122.2992935180664
30.469,121.70526123046875
30.479,123.5
30.479,129.7683868408203
30.499,129.12088012695312
30.499,135.125
30.507,137.2183837890625
30.507,151.68182373046875
30.555,150.86419677734375
30.555,150.86419677734375
30.57,150.86419677734375
30.57,174.57142639160156
30.58,174.57142639160156
30.59,183.05262756347656
30.6,181.95713806152344
30.643,194.61306762695312
30.643,193.40499877929688
30.659,197.0659942626953
30.659,197.0659942626953
30.675,325.7209167480469
30.675,325.7209167480469
30.688,340.75
30.688,334.5952453613281
30.704,340.75
30.704,357.0420227050781
30.72,353.67498779296875
30.72,334.5952453613281
30.731,343.9024353027344
30.731,378.4955749511719
30.751,378.4955749511719
30.751,378.4955749511719
30.761,382.2946472167969
30.761,386.16217041015625
30.781,382.2946472167969
30.781,337.64801025390625
30.791,334.5952453613281
30.791,357.0420227050781
30.811,350.3636474609375
30.811,398.1944580078125
30.821,398.1944580078125
30.821,390.1000061035156
30.841,378.4955749511719
30.841,382.2946472167969
30.851,386.16217041015625
30.851,371.09564208984375
30.871,374.7631530761719
30.871,255.39622497558594
30.881,229.3275909423828
30.881,195.8333282470703
30.901,198.31121826171875
30.901,192.20895385742188
30.943,192.20895385742188
30.943,169.58108520507812
30.959,166.69332885742188
30.959,159.35621643066406
30.975,156.73304748535156
30.975,156.73304748535156
30.986,151.68182373046875
30.986,158.474365234375
31.006,166.69332885742188
31.006,150.86419677734375
31.016,150.86419677734375
31.016,152.5062255859375
31.036,150.86419677734375
31.036,139.36045837402344
31.046,137.2183837890625
31.046,137.9269256591797
31.066,141.55294799804688
31.066,131.73977661132812
31.076,138.64093017578125
31.076,114.88888549804688
31.096,111.16118621826172
31.096,109.61563873291016
31.106,112.73754119873047
31.106,103.72413635253906
31.126,103.72413635253906
31.126,100.48773193359375
31.136,98.69999694824219
31.136,96.95509338378906
31.156,90.76790618896484
31.156,79.52894592285156
31.166,78.53785705566406
31.166,84.01090240478516
31.186,82.25
31.186,78.2109375
31.196,74.41666412353516
31.196,74.41666412353516
31.244,72.90274047851562
31.244,70.55745697021484
31.26,71.42610931396484
31.26,71.42610931396484
31.271,69.13768005371094
31.271,69.98540496826172
31.291,70.55745697021484
31.291,70.2707290649414
31.301,69.13768005371094
31.301,68.57933044433594
31.321,67.47856903076172
31.321,66.93601989746094
31.331,65.86619567871094
31.331,64.81627655029297
31.351,65.60187530517578
31.351,66.13176727294922
31.361,65.86619567871094
31.361,66.66666412353516
31.381,66.93601989746094
31.381,66.3985824584961
31.391,67.75179290771484
31.391,68.57933044433594
31.411,68.85783386230469
31.411,68.30215454101562
31.421,68.30215454101562
31.421,67.20664978027344
31.441,68.85783386230469
31.441,69.70145416259766
31.451,71.1351318359375
31.451,73.80653381347656
31.471,75.34351348876953
31.471,74.72405242919922
31.481,74.72405242919922
31.481,77.88571166992188
31.545,81.90348815917969
31.545,88.82203674316406
31.556,90.37428283691406
31.556,93.58772277832031
31.576,99.14286041259766
31.576,106.12420654296875
31.586,111.16118621826172
31.586,112.20861053466797
31.606,115.4358139038086
31.606,122.89752960205078
31.616,117.66095733642578
31.616,138.64093017578125
31.635,143.04347229003906
31.635,150.05328369140625
31.655,157.60000610351562
31.665,176.63255310058594
31.681,174.57142639160156
31.681,178.73239135742188
31.691,210.11764526367188
31.691,311.8134460449219
31.711,337.64801025390625
31.711,334.5952453613281
31.721,350.3636474609375
31.721,343.9024353027344
31.741,343.9024353027344
31.741,410.9142761230469
31.751,367.49139404296875
31.761,363.94873046875
31.781,337.64801025390625
31.796,357.0420227050781
31.844,367.49139404296875
31.86,378.4955749511719
31.891,374.7631530761719
31.901,353.67498779296875
31.921,343.9024353027344
31.931,320.0305480957031
31.951,322.8538513183594
31.961,314.51129150390625
31.981,317.25
31.991,185.27536010742188
32.006,188.69117736816406
32.026,172.54794311523438
32.036,174.57142639160156
32.053,155.02101135253906
32.053,157.60000610351562
32.073,159.35621643066406
32.073,158.474365234375
32.081,176.63255310058594
,176.63255310058594
,156.73304748535156
,155.8734130859375
,152.5062255859375
,149.2489776611328
,148.4512176513672
,147.659912109375
,140.81640625
,137.2183837890625
,142.29527282714844
,141.55294799804688
,139.36045837402344
,140.08560180664062
,135.125
,135.125
,131.73977661132812
,132.40672302246094
,135.125
,121.70526123046875
